0.00, 25.84
1.00, 25.84
2.00, 25.84
3.00, 25.82
4.00, 25.79
5.00, 25.79
6.00, 25.82
7.00, 25.84
8.00, 25.84
9.00, 25.68
10.00, 25.61
11.00, 25.61
12.00, 25.72
13.00, 25.79
14.00, 25.82
15.00, 25.84
16.00, 25.68
17.00, 25.63
18.00, 25.61
19.00, 25.61
20.00, 25.79
21.00, 25.84
22.00, 25.86
23.00, 25.89
24.00, 25.89
25.00, 25.86
26.00, 25.84
27.00, 25.82
28.00, 25.82
29.00, 25.75
30.00, 25.82
31.00, 25.82
32.00, 25.82
33.00, 25.79
34.00, 25.77
35.00, 25.77
36.00, 25.72
37.00, 25.77
38.00, 25.79
39.00, 25.79
40.00, 25.79
41.00, 25.68
42.00, 25.59
43.00, 25.59
44.00, 25.59
45.00, 25.72
46.00, 25.77
47.00, 25.79
48.00, 25.79
49.00, 25.77
50.00, 25.77
51.00, 25.75
52.00, 25.72
53.00, 25.72
54.00, 25.72
55.00, 25.70
56.00, 25.72
57.00, 25.70
58.00, 25.70
59.00, 25.70
60.00, 25.70
61.00, 25.70
62.00, 25.70
63.00, 25.70
64.00, 25.72
65.00, 25.70
66.00, 25.72
67.00, 25.72
68.00, 25.72
69.00, 25.72
70.00, 25.72
71.00, 25.70
72.00, 25.66
73.00, 25.66
74.00, 25.63
75.00, 25.79
76.00, 25.72
77.00, 25.70
78.00, 25.79
79.00, 25.82
80.00, 25.75
81.00, 25.72
82.00, 25.70
83.00, 25.68
84.00, 25.79
85.00, 25.75
86.00, 25.75
87.00, 25.77
88.00, 25.72
89.00, 25.68
90.00, 25.68
91.00, 25.66
92.00, 25.68
93.00, 25.66
94.00, 25.77
95.00, 25.79
96.00, 25.77
97.00, 25.77
98.00, 25.77
99.00, 25.79
100.00, 25.75
101.00, 25.75
102.00, 25.72
103.00, 25.70
104.00, 25.72
105.00, 25.72
106.00, 25.72
107.00, 25.72
108.00, 25.72
109.00, 25.70
110.00, 25.70
111.00, 25.72
112.00, 25.75
113.00, 25.75
114.00, 25.75
115.00, 25.77
116.00, 25.72
117.00, 25.72
118.00, 25.70
119.00, 25.68
120.00, 25.70
121.00, 25.70
122.00, 25.70
123.00, 25.68
124.00, 25.72
125.00, 25.72
126.00, 25.72
127.00, 25.75
128.00, 25.75
129.00, 25.75
130.00, 25.77
131.00, 25.77
132.00, 25.86
133.00, 25.91
134.00, 25.89
135.00, 25.89
136.00, 25.86
137.00, 25.82
138.00, 25.77
139.00, 25.77
140.00, 25.77
141.00, 25.75
142.00, 25.75
143.00, 25.75
144.00, 25.72
145.00, 25.72
146.00, 25.72
147.00, 25.79
148.00, 25.75
149.00, 25.79
150.00, 25.77
151.00, 25.79
152.00, 25.77
153.00, 25.84
154.00, 25.84
155.00, 25.82
156.00, 25.79
157.00, 25.75
158.00, 25.75
159.00, 25.72
160.00, 25.70
161.00, 25.70
162.00, 25.68
163.00, 25.68
164.00, 25.68
165.00, 25.68
166.00, 25.68
167.00, 25.68
168.00, 25.91
169.00, 25.86
170.00, 25.89
171.00, 25.89
172.00, 25.89
173.00, 25.79
174.00, 25.77
175.00, 25.77
176.00, 25.75
177.00, 25.75
178.00, 25.75
179.00, 25.75
